,0
365,0.8
366,0.6
367,0.4
368,0.6666666666666666
369,0.5333333333333333
370,0.4
371,0.8666666666666667
372,0.4
373,0.6666666666666666
374,0.2
375,0.3333333333333333
376,0.2
377,0.26666666666666666
378,0.4666666666666667
379,0.5333333333333333
380,0.2
381,0.6
382,0.4666666666666667
383,0.5333333333333333
384,0.3333333333333333
385,0.2
386,0.4
387,0.4
388,0.26666666666666666
389,0.6666666666666666
390,0.26666666666666666
391,0.8
392,0.4
393,0.4
394,0.3333333333333333
395,0.13333333333333333
396,0.26666666666666666
397,0.7333333333333333
398,0.2
399,0.2
400,0.6
401,0.5333333333333333
402,0.6666666666666666
403,0.8666666666666667
404,0.6
405,0.4666666666666667
406,0.3333333333333333
407,0.8
408,0.26666666666666666
409,0.4
410,0.6
411,0.4666666666666667
412,0.5333333333333333
413,0.3333333333333333
414,0.6666666666666666
415,0.13333333333333333
416,0.13333333333333333
417,0.3333333333333333
418,0.7333333333333333
419,0.6
420,0.0
421,0.4666666666666667
422,0.4666666666666667
423,0.3333333333333333
424,0.4
425,0.8
426,0.3333333333333333
427,0.13333333333333333
428,0.06666666666666667
429,0.2
430,0.6666666666666666
431,0.0
432,0.6
433,0.7333333333333333
434,0.4666666666666667
435,0.2
436,0.6
437,0.4666666666666667
438,0.5333333333333333
439,0.26666666666666666
440,0.5333333333333333
441,0.4
442,0.2
443,0.6
444,0.6
445,0.26666666666666666
446,0.9333333333333333
447,0.3333333333333333
448,0.26666666666666666
449,0.2
450,0.26666666666666666
451,0.5333333333333333
452,0.4666666666666667
453,0.26666666666666666
454,0.5333333333333333
455,0.4666666666666667
456,0.6
457,0.06666666666666667
458,0.5333333333333333
459,0.26666666666666666
460,0.2
461,0.26666666666666666
462,0.2
463,0.26666666666666666
464,0.6666666666666666
465,0.3333333333333333
466,0.5333333333333333
467,0.4666666666666667
468,0.6666666666666666
469,0.6666666666666666
470,0.0
471,0.26666666666666666
472,0.5333333333333333
473,0.4666666666666667
474,0.26666666666666666
475,0.0
476,0.6
477,0.6
478,0.6
479,0.4
480,0.4
481,0.5333333333333333
482,0.5333333333333333
483,0.8
484,0.6
485,0.0
486,0.4
487,0.2
488,0.3333333333333333
489,0.26666666666666666
490,0.6
491,0.6
492,0.26666666666666666
493,0.0
494,0.4666666666666667
495,0.13333333333333333
496,0.26666666666666666
497,0.6
498,0.3333333333333333
499,0.4
500,0.2
501,0.8
502,0.2
503,0.4
504,0.13333333333333333
505,0.4666666666666667
506,0.4
507,0.5333333333333333
508,0.5333333333333333
509,0.6
510,0.4666666666666667
511,0.8666666666666667
512,0.5333333333333333
513,0.3333333333333333
514,0.26666666666666666
515,0.5333333333333333
516,0.06666666666666667
517,0.4
518,0.6
519,0.7333333333333333
520,0.4666666666666667
521,0.5333333333333333
522,0.6666666666666666
523,0.7333333333333333
524,0.8
525,0.5333333333333333
526,0.5333333333333333
527,0.5333333333333333
528,0.6
529,0.6
530,0.6
531,0.3333333333333333
532,0.06666666666666667
533,0.5333333333333333
534,0.5333333333333333
535,0.6
536,0.4
537,0.4
538,0.6
539,0.6
540,0.6666666666666666
541,0.2
542,0.26666666666666666
543,0.8
544,0.2
545,0.8
546,0.6
547,0.26666666666666666
548,0.26666666666666666
549,0.2
550,0.6
551,0.7333333333333333
552,0.7333333333333333
553,0.13333333333333333
554,0.13333333333333333
555,0.2
556,0.3333333333333333
557,0.4
558,0.4666666666666667
559,0.0
560,0.2
561,0.26666666666666666
562,0.2
563,0.6666666666666666
564,0.4
565,0.8
566,0.7333333333333333
567,0.8
568,0.7333333333333333
569,0.7333333333333333
570,0.06666666666666667
571,0.8666666666666667
572,0.8666666666666667
573,0.9333333333333333
574,0.6666666666666666
575,0.7333333333333333
576,0.4
577,0.4666666666666667
578,0.26666666666666666
579,0.8
580,0.4666666666666667
581,0.8
582,0.8
583,0.5333333333333333
584,0.8
585,0.3333333333333333
586,0.13333333333333333
587,0.3333333333333333
588,0.3333333333333333
589,0.0
590,0.3333333333333333
591,0.4666666666666667
592,0.8
593,0.4666666666666667
594,0.7333333333333333
595,0.0
596,0.4666666666666667
597,0.4
598,0.13333333333333333
599,0.3333333333333333
600,0.6666666666666666
601,0.3333333333333333
602,0.4
603,0.5333333333333333
604,0.3333333333333333
605,0.26666666666666666
606,0.26666666666666666
607,0.7333333333333333
608,0.4666666666666667
609,0.6666666666666666
610,0.5333333333333333
611,0.7333333333333333
612,0.6666666666666666
613,0.6
614,0.8
615,0.4
616,0.6
617,0.13333333333333333
618,0.6
619,0.2
620,0.7333333333333333
621,0.6
622,0.3333333333333333
623,0.5333333333333333
624,0.4666666666666667
625,0.3333333333333333
626,0.13333333333333333
627,0.6
628,0.6
629,0.3333333333333333
630,0.4666666666666667
631,0.8
632,0.8
633,0.6
634,0.4666666666666667
635,0.3333333333333333
636,0.4666666666666667
637,0.4
638,0.2
639,0.6666666666666666
640,0.26666666666666666
641,0.3333333333333333
642,0.4666666666666667
643,0.4666666666666667
644,0.06666666666666667
645,0.6666666666666666
646,0.2
647,0.9333333333333333
648,0.4
649,0.5333333333333333
650,0.4666666666666667
651,0.3333333333333333
652,0.4
653,0.5333333333333333
654,0.4666666666666667
655,0.6666666666666666
656,0.3333333333333333
657,0.5333333333333333
658,0.4666666666666667
659,0.4
660,0.0
661,0.4
662,0.0
663,0.6666666666666666
664,0.3333333333333333
665,0.6666666666666666
666,0.13333333333333333
667,0.3333333333333333
668,0.4666666666666667
669,0.8
670,0.3333333333333333
671,0.3333333333333333
672,0.4666666666666667
673,0.26666666666666666
674,0.26666666666666666
675,0.06666666666666667
676,0.4666666666666667
677,0.6
678,0.6
679,0.4
680,0.7333333333333333
681,0.6
682,0.6666666666666666
683,0.4666666666666667
684,0.26666666666666666
685,0.6666666666666666
686,0.6
687,0.4
688,0.2
689,0.4
690,0.5333333333333333
691,0.6
692,0.3333333333333333
693,0.26666666666666666
694,0.7333333333333333
695,0.26666666666666666
696,0.26666666666666666
697,0.13333333333333333
698,0.8
699,0.13333333333333333
700,0.6
701,0.26666666666666666
702,0.6
703,0.3333333333333333
704,0.4
705,0.3333333333333333
706,0.6
707,0.5333333333333333
708,0.2
709,0.6
710,0.5333333333333333
711,0.26666666666666666
712,0.7333333333333333
713,0.2
714,0.6666666666666666
715,0.6
716,0.2
717,0.2
718,0.13333333333333333
719,0.6666666666666666
720,0.13333333333333333
721,0.26666666666666666
722,0.7333333333333333
723,0.6
724,0.3333333333333333
725,0.8
726,0.2
727,0.26666666666666666
728,0.7333333333333333
729,0.6
730,0.3333333333333333
731,0.26666666666666666
732,0.5333333333333333
733,0.13333333333333333
734,0.8666666666666667
735,0.4
736,0.26666666666666666
737,0.06666666666666667
738,0.5333333333333333
739,0.6666666666666666
740,0.8666666666666667
741,0.06666666666666667
742,0.7333333333333333
743,0.4
744,0.6666666666666666
745,0.8
746,0.4
747,0.06666666666666667
748,0.6
749,0.26666666666666666
750,0.0
751,0.0
752,0.6
753,0.6
754,0.3333333333333333
755,0.4666666666666667
756,0.2
757,0.7333333333333333
758,0.3333333333333333
759,0.26666666666666666
760,0.6666666666666666
761,0.26666666666666666
762,0.06666666666666667
763,0.5333333333333333
764,0.6
765,0.2
766,0.4666666666666667
767,0.3333333333333333
768,0.6
769,0.7333333333333333
770,0.6
771,0.4
772,0.26666666666666666
773,0.5333333333333333
774,0.6
775,0.26666666666666666
776,0.2
777,0.5333333333333333
778,0.5333333333333333
779,0.5333333333333333
780,0.4666666666666667
781,0.2
782,0.4666666666666667
783,0.4
784,0.6666666666666666
785,0.6
786,0.4
787,0.6666666666666666
788,0.26666666666666666
789,0.4666666666666667
790,0.8666666666666667
791,0.5333333333333333
792,0.4
793,0.0
794,0.0
795,0.7333333333333333
796,0.6
797,0.4
798,0.7333333333333333
799,0.6666666666666666
800,0.7333333333333333
801,0.5333333333333333
802,0.6666666666666666
803,0.06666666666666667
804,0.13333333333333333
805,0.4
806,0.8
807,0.6666666666666666
808,0.26666666666666666
809,0.06666666666666667
810,0.7333333333333333
811,0.2
812,0.4
813,0.6
814,0.2
815,0.0
816,0.7333333333333333
817,0.8
818,0.5333333333333333
819,0.4666666666666667
820,0.5333333333333333
821,0.7333333333333333
822,0.5333333333333333
823,0.4666666666666667
824,0.4666666666666667
825,0.26666666666666666
826,0.4
827,0.3333333333333333
828,0.4
829,0.4
830,0.3333333333333333
831,0.3333333333333333
832,0.0
833,0.3333333333333333
834,0.5333333333333333
835,0.6
836,0.6
837,0.6666666666666666
838,0.6666666666666666
839,0.4
840,0.8
841,0.2
842,0.7333333333333333
843,0.6666666666666666
844,0.7333333333333333
845,0.6
846,0.9333333333333333
847,0.3333333333333333
848,0.7333333333333333
849,0.6666666666666666
850,0.7333333333333333
851,0.4666666666666667
852,0.7333333333333333
853,0.4
854,0.0
855,0.5333333333333333
856,0.2
857,0.4
858,0.6666666666666666
859,0.8
860,0.6
861,0.4
862,0.26666666666666666
863,0.8666666666666667
864,0.6666666666666666
865,0.6
866,0.5333333333333333
867,0.13333333333333333
868,0.6
869,0.2
870,0.6666666666666666
871,0.5333333333333333
872,0.5333333333333333
873,0.5333333333333333
874,0.8
875,0.3333333333333333
876,0.6666666666666666
877,0.5333333333333333
878,0.8666666666666667
879,0.6
880,0.3333333333333333
881,0.4
882,0.4666666666666667
883,0.6666666666666666
884,0.3333333333333333
885,0.4
886,0.7333333333333333
887,0.4666666666666667
888,0.7333333333333333
889,0.5333333333333333
890,0.26666666666666666
891,0.6666666666666666
892,0.6
893,0.2
894,0.13333333333333333
895,0.26666666666666666
896,0.6666666666666666
897,0.0
898,0.3333333333333333
899,0.5333333333333333
900,0.4
901,0.13333333333333333
902,0.5333333333333333
903,0.6666666666666666
904,0.5333333333333333
905,0.26666666666666666
906,0.4666666666666667
907,0.3333333333333333
908,0.6
909,0.4666666666666667
910,0.5333333333333333
911,0.4666666666666667
912,0.26666666666666666
913,0.8
914,0.7333333333333333
915,0.3333333333333333
916,0.26666666666666666
917,0.6666666666666666
918,0.8
919,0.2
920,0.2
921,0.6666666666666666
922,0.6666666666666666
923,0.13333333333333333
924,0.06666666666666667
925,0.4666666666666667
926,0.06666666666666667
927,0.13333333333333333
928,0.3333333333333333
929,0.5333333333333333
930,0.7333333333333333
931,0.6
932,0.3333333333333333
933,0.6
934,0.6666666666666666
935,0.26666666666666666
936,0.6
937,0.06666666666666667
938,0.6666666666666666
939,0.6
940,0.3333333333333333
941,0.7333333333333333
942,0.5333333333333333
943,0.13333333333333333
944,0.4
945,0.2
946,0.26666666666666666
947,0.6
948,0.2
949,0.26666666666666666
950,0.26666666666666666
951,0.6
952,0.7333333333333333
953,0.4
954,0.4
955,0.26666666666666666
956,0.6
957,0.13333333333333333
958,0.06666666666666667
959,0.2
960,0.7333333333333333
961,0.26666666666666666
962,0.3333333333333333
963,0.3333333333333333
964,0.7333333333333333
965,0.2
966,0.3333333333333333
967,0.5333333333333333
968,0.4666666666666667
969,0.7333333333333333
970,0.4666666666666667
971,0.7333333333333333
972,0.4
973,0.3333333333333333
974,0.3333333333333333
975,0.3333333333333333
976,0.2
977,0.7333333333333333
978,0.5333333333333333
979,0.13333333333333333
980,0.4
981,0.4666666666666667
982,0.4666666666666667
983,0.26666666666666666
984,0.5333333333333333
985,0.5333333333333333
986,0.6
987,0.26666666666666666
988,0.6
989,0.8
990,0.4
991,0.4
992,0.26666666666666666
993,0.2
994,0.2
995,0.4666666666666667
996,0.26666666666666666
997,0.4666666666666667
998,0.8666666666666667
999,0.4666666666666667
1000,0.13333333333333333
1001,0.4
1002,0.5333333333333333
1003,0.7333333333333333
1004,0.6666666666666666
1005,0.3333333333333333
1006,0.26666666666666666
1007,0.2
1008,0.6666666666666666
1009,0.3333333333333333
1010,0.4
1011,0.06666666666666667
1012,0.8666666666666667
1013,0.4666666666666667
1014,0.8666666666666667
1015,0.7333333333333333
1016,0.6
1017,0.6
1018,0.8
1019,0.26666666666666666
1020,0.6666666666666666
1021,0.4
1022,0.5333333333333333
1023,0.26666666666666666
1024,0.6
1025,0.3333333333333333
1026,0.8666666666666667
1027,0.5333333333333333
1028,0.6666666666666666
1029,0.4666666666666667
1030,0.6
1031,0.7333333333333333
1032,0.06666666666666667
1033,0.5333333333333333
1034,0.4
1035,0.8666666666666667
1036,0.7333333333333333
1037,0.6
1038,0.4
1039,0.5333333333333333
1040,0.26666666666666666
1041,0.5333333333333333
1042,0.5333333333333333
1043,0.06666666666666667
1044,0.2
1045,0.13333333333333333
1046,0.7333333333333333
1047,0.26666666666666666
1048,0.26666666666666666
1049,0.6666666666666666
1050,0.3333333333333333
1051,0.13333333333333333
1052,0.3333333333333333
1053,0.6
1054,0.6666666666666666
1055,0.6
1056,0.4666666666666667
1057,0.06666666666666667
1058,0.3333333333333333
1059,0.3333333333333333
1060,0.26666666666666666
1061,0.7333333333333333
1062,0.3333333333333333
1063,0.3333333333333333
1064,0.4666666666666667
1065,0.13333333333333333
1066,0.5333333333333333
1067,0.6
1068,0.2
1069,0.4666666666666667
1070,0.26666666666666666
1071,0.4
1072,0.0
1073,0.2
1074,0.5333333333333333
1075,0.6
1076,0.4666666666666667
1077,0.06666666666666667
1078,0.4
1079,0.6666666666666666
1080,0.6
1081,0.6666666666666666
1082,0.3333333333333333
1083,0.8
1084,0.4
1085,0.4
1086,0.5333333333333333
1087,0.2
1088,0.5333333333333333
1089,0.4
1090,0.5333333333333333
1091,0.5333333333333333
1092,0.6
1093,0.8
1094,0.2
1095,0.6
1096,0.7333333333333333
1097,0.6
1098,0.4666666666666667
1099,0.5333333333333333
1100,0.7333333333333333
1101,0.6666666666666666
1102,0.2
1103,0.3333333333333333
1104,0.2
1105,0.2
1106,0.4666666666666667
1107,0.5333333333333333
1108,0.4
1109,0.06666666666666667
1110,0.4666666666666667
1111,0.2
1112,0.8
1113,0.4
1114,0.4
1115,0.6
1116,0.6
1117,0.4
1118,0.4
1119,0.13333333333333333
1120,0.5333333333333333
1121,0.13333333333333333
1122,0.0
1123,0.6666666666666666
1124,0.2
1125,0.6
1126,0.0
1127,0.06666666666666667
1128,0.2
1129,0.4
1130,0.3333333333333333
1131,0.6
1132,0.7333333333333333
1133,0.4666666666666667
1134,0.6
1135,0.2
1136,0.4
1137,0.3333333333333333
1138,0.4666666666666667
1139,0.5333333333333333
1140,0.6666666666666666
1141,0.8
1142,0.4
1143,0.4
1144,0.5333333333333333
1145,0.6
1146,0.6666666666666666
1147,0.06666666666666667
1148,0.6
1149,0.2
1150,0.5333333333333333
1151,0.6666666666666666
1152,0.5333333333333333
1153,0.0
1154,0.06666666666666667
1155,0.0
1156,0.6666666666666666
1157,0.4666666666666667
1158,0.4666666666666667
1159,0.2
1160,0.6
1161,0.6
1162,0.4
1163,0.2
1164,0.4666666666666667
1165,0.4
1166,0.4666666666666667
1167,0.4
1168,0.6
