,Latitude,Longitude,Order Item Discount,Order Item Product Price,Order Profit Per Order,Days for shipping (real),Days for shipment (scheduled),Late_delivery
27,18.27022362,-66.03706360000001,52.43999863,327.75,82.58999634,4,4,0
28,41.86886215,-84.57365418,55.72000122,327.75,-17.13999939,3,4,0
29,33.90942383,-118.12535859999998,59.0,327.75,23.64999962,2,4,0
30,18.27526093,-66.03706360000001,65.55000305,327.75,73.41999817,6,4,1
31,41.86544037,-88.10990143,81.94000244,327.75,113.0699997,5,4,1
32,18.28713608,-66.03705597,0.0,327.75,24.57999992,4,4,0
33,42.39110184,-83.13121796,3.279999971,327.75,-97.33999634,2,1,1
34,32.86539459,-96.86858368,6.559999942999999,327.75,-425.57998660000004,2,1,1
35,18.24074173,-66.03705597,9.829999924,327.75,152.6000061,2,1,1
36,40.03171921,-76.87709808,13.10999966,327.75,151.02999880000002,2,1,1
37,32.81010819,-96.68649292,16.38999939,327.75,62.27000046,2,1,1
38,18.28604889,-66.03705597,18.03000069,327.75,35.0,1,0,1
39,39.68188095,-75.64421082,22.94000053,327.75,57.29999924,1,0,0
40,34.15893936,-118.18093870000001,29.5,327.75,143.16000369999998,1,0,1
41,18.28294563,-66.03706360000001,32.77999878,327.75,135.6900024,1,0,1
42,33.81632614,-84.44550324,39.33000183,327.75,132.6699982,4,4,0
43,18.24103928,-66.03706360000001,42.61000061,327.75,119.7600021,3,4,0
44,37.49027634,-121.9271088,49.15999985,327.75,31.47999954,2,4,0
45,18.26469612,-66.03705597,52.43999863,327.75,86.16999817,6,4,1
46,43.18824005,-77.56706238,55.72000122,327.75,130.5800018,5,2,1
47,32.753685,-96.86553955,59.0,327.75,0.0,4,4,0
48,18.38011932,-66.18312836,4.8000001910000005,59.99000168,-30.75,5,2,1
49,18.23557282,-66.3706131,0.800000012,39.99000168,-122.7300034,2,2,0
50,18.02536774,-66.61303711,4.0,50.0,33.59999847,6,2,1
51,18.27383804,-66.37063599,4.0,39.99000168,24.69000053,2,2,0
52,18.284805300000002,-66.37059021,9.0,50.0,9.100000381000001,3,2,1
53,18.29496765,-66.37050629,13.0,50.0,-21.75,5,2,1
54,18.25571251,-66.37050629,18.0,50.0,6.150000095,6,2,1
55,18.23466301,-66.37059784,15.30000019,44.99000168,22.40999985,2,2,0
56,18.26268196,-66.37049866,19.79000092,54.97000122,25.23999977,5,2,1
57,18.28279495,-66.37055969,2.400000095,59.99000168,30.569999699999997,6,2,1
58,18.27466202,-66.37058258,24.0,59.99000168,46.069999700000004,4,2,1
59,18.268999100000002,-66.37049866,36.0,99.98999786,-184.77999880000002,2,2,0
60,18.2308178,-66.37052155,6.0,39.99000168,38.75,5,2,1
61,18.26138115,-66.37056732,1.980000019,21.98999977,-3.650000095,5,2,1
62,18.23650742,-66.37051392,16.30999947,31.98999977,38.22999954,5,2,1
63,18.35921478,-66.07779694,6.0,99.98999786,129.3500061,3,2,1
64,18.29944229,-66.37052155,30.0,99.98999786,132.2899933,2,2,0
65,18.28996849,-66.37054443,74.98999786,99.98999786,76.04000092,6,2,1
66,18.2275734,-66.04563141,3.599999905,59.99000168,81.12999725,4,2,1
67,18.298820499999998,-66.37059784,12.60000038,59.99000168,43.52000046,2,2,0
68,18.02538109,-66.61508179,16.20000076,59.99000168,68.77999878,3,2,1
69,18.25048637,-66.37062836,18.0,59.99000168,40.49000168,3,2,1
70,18.29944229,-66.37052155,10.5,50.0,20.93000031,2,2,0
71,18.24069786,-66.37055969,12.0,39.99000168,12.19999981,4,2,1
72,18.26268196,-66.37049866,37.5,50.0,12.71000004,3,2,1
73,18.21209908,-66.37050629,10.56000042,21.98999977,7.760000229,6,2,1
74,18.23131371,-66.37062836,0.0,99.98999786,101.38999940000001,6,2,1
75,18.29652023,-66.04867554,1.7999999519999998,59.99000168,-285.07000730000004,5,2,1
76,18.28746414,-66.37054443,9.0,59.99000168,42.74000168,4,2,1
77,18.29108048,-66.37050629,9.899999618999999,59.99000168,49.319999700000004,5,2,1
78,18.24984551,-66.37050629,12.60000038,59.99000168,80.33999634,5,2,1
79,18.24984551,-66.37050629,16.20000076,59.99000168,-26.69000053,5,2,1
80,18.25671768,-66.37062836,27.0,59.99000168,-117.33000179999999,3,2,1
81,18.24754334,-66.0253067,27.0,59.99000168,47.88000107,4,2,1
82,18.27673721,-66.37055206,0.0,50.0,72.0,4,2,1
83,18.2968483,-66.37050629,4.8000001910000005,39.99000168,29.94000053,4,2,1
84,18.29609299,-66.37050629,6.0,50.0,23.46999931,4,2,1
85,18.29108048,-66.37050629,7.5,50.0,68.40000153,5,2,1
86,18.2105732,-66.37058258,10.5,50.0,43.65999985,6,2,1
87,18.20111656,-66.37059021,18.0,50.0,13.19999981,2,2,0
88,18.21469116,-66.37051392,18.0,50.0,46.20000076,4,2,1
89,18.21469116,-66.37051392,19.5,50.0,10.43999958,4,2,1
90,18.28425598,-66.37058258,25.5,50.0,15.56000042,4,2,1
91,18.20666885,-66.37056732,20.38999939,39.99000168,32.86000061,4,2,1
92,18.35907555,-66.07783508,10.0,50.0,9.600000381000001,5,4,1
93,18.26378822,-66.37052918,10.0,39.99000168,55.09000015,6,4,1
94,18.20330429,-66.37052155,11.0,39.99000168,68.58999634,4,4,0
95,18.22487068,-66.37052155,13.75,50.0,51.97999954,2,4,0
96,18.25061035,-66.37062836,13.75,50.0,-23.62999916,6,4,1
97,18.27340317,-66.37052155,13.5,30.0,66.88999939,2,4,0
98,18.29137993,-66.3705368,18.0,39.99000168,11.46000004,3,4,0
99,18.24738884,-66.37057495,25.0,50.0,22.5,5,4,1
100,18.27920532,-66.37055206,25.0,50.0,67.5,4,4,0
101,17.98249054,-66.1126709,25.98999977,39.99000168,78.27999878,3,4,0
102,18.24496079,-66.3705368,32.5,50.0,104.4000015,3,4,0
103,18.28453636,-66.37060547,32.5,50.0,47.84999847,3,4,0
104,18.28339195,-66.37051392,29.98999977,39.99000168,44.18999863,4,4,0
105,18.22172546,-66.37059021,37.5,50.0,8.5,2,4,0
106,18.25333214,-66.37051392,31.98999977,39.99000168,83.98000336,4,4,0
107,18.22976875,-66.37052918,42.5,50.0,70.13999939,5,4,1
108,18.22978401,-66.37054443,42.5,50.0,72.62999725,6,4,1
109,18.22758102,-66.04357147,50.0,50.0,-140.0,4,4,0
110,18.22297287,-66.37059021,50.0,50.0,-32.59999847,5,4,1
111,18.24120712,-66.37050629,49.99000168,39.99000168,68.98000336,4,4,0
112,18.05199051,-66.50184631,62.5,50.0,-11.81000042,3,4,0
113,18.26378822,-66.37052918,62.5,50.0,52.5,6,4,1
114,18.20664215,-66.37052918,62.5,50.0,91.87999725,3,4,0
115,18.27825165,-66.37059784,2.400000095,47.99000168,29.69000053,5,4,1
116,18.27920532,-66.37055206,6.400000095,31.98999977,73.69999695,4,4,0
117,17.98249054,-66.1126709,53.99000168,89.98999786,-79.19000244,6,4,1
118,18.22776032,-66.37059021,25.48999977,29.98999977,34.84999847,4,4,0
119,18.236244199999998,-66.37062073,15.0,59.99000168,74.08999634,2,4,0
120,18.21949196,-66.37052918,0.0,99.98999786,149.9900055,5,4,1
121,18.25289154,-66.37058258,5.0,99.98999786,-18.80999947,4,4,0
122,18.22985077,-66.37062073,15.0,99.98999786,140.6399994,5,4,1
123,18.22190094,-66.37052155,20.0,99.98999786,36.0,2,4,0
124,18.26019096,-66.37052918,20.0,99.98999786,179.9799957,5,4,1
125,18.28128624,-66.37050629,25.0,99.98999786,-783.6699829,4,4,0
126,18.21101761,-66.37052918,25.0,99.98999786,199.4799957,6,4,1
127,18.22019768,-66.37058258,50.0,99.98999786,-269.9700012,6,4,1
128,18.25534058,-66.37050629,50.0,99.98999786,-22.5,2,4,0
129,18.23215866,-66.37059021,112.4899979,89.98999786,59.06000137,3,4,0
130,18.20737648,-66.37055206,0.0,59.99000168,140.9799957,2,4,0
131,18.27331543,-66.37060547,3.0,59.99000168,81.66000366,2,4,0
132,18.262664800000003,-66.3706131,3.0,59.99000168,18.40999985,6,4,1
133,18.26016426,-66.37059021,6.0,59.99000168,33.22000122,3,4,0
134,18.24535179,-66.37059784,9.0,59.99000168,25.30999947,5,4,1
135,18.21775055,-66.37060547,12.0,59.99000168,-239.8600006,5,4,1
136,18.29214859,-66.3706131,16.5,59.99000168,-155.8999939,5,4,1
137,18.26737404,-66.37062836,13.0,99.98999786,40.02000046,6,2,1
138,18.29659462,-66.37059021,2.599999905,129.9900055,44.59000015,6,2,1
139,18.27468491,-66.37056732,11.69999981,129.9900055,57.95999908,3,2,1
140,18.21944618,-66.37057495,13.0,129.9900055,30.42000008,5,2,1
141,18.29659462,-66.37059021,10.80000019,59.99000168,24.60000038,6,2,1
142,18.23975563,-66.37059021,26.0,129.9900055,48.88000107,4,2,1
143,18.2643261,-66.37060547,3.0,299.980011,0.0,4,2,1
144,18.21944618,-66.37057495,6.0,299.980011,95.54000092,5,2,1
145,18.27085495,-66.03705597,0.0,252.88000490000002,-50.58000183,3,2,1
146,18.23665237,-66.03706360000001,4.519999981000001,452.0400085,120.83000179999999,4,2,1
147,18.28206062,-66.03705597,2.529999971,252.88000490000002,25.04000092,3,2,1
148,18.21524239,-66.03705597,9.039999962000001,452.0400085,212.6399994,6,2,1
149,18.25598526,-66.03705597,7.590000152999999,252.88000490000002,68.68000031,3,2,1
150,18.28172112,-66.03705597,18.07999992,452.0400085,135.83000180000002,6,2,1
151,18.23458481,-66.03705597,12.64000034,252.88000490000002,78.08000183,6,2,1
152,18.25249672,-66.03704834,82.5,1500.0,595.3499756,5,2,1
153,18.25508499,-66.03705597,24.86000061,452.0400085,21.36000061,2,2,0
154,18.28042221,-66.03706360000001,24.86000061,452.0400085,213.5899963,3,2,1
155,18.23288918,-66.03706360000001,105.0,1500.0,55.79999924,5,2,1
156,18.22864342,-66.03706360000001,31.63999939,452.0400085,126.1200027,4,2,1
157,18.29532433,-66.03705597,22.76000023,252.88000490000002,6.900000095,2,2,0
158,18.24217796,-66.03706360000001,40.68000031,452.0400085,-277.67001339999996,4,2,1
159,18.25569725,-66.03706360000001,22.76000023,252.88000490000002,105.8600006,4,2,1
160,18.26639938,-66.03706360000001,135.0,1500.0,86.0,5,2,1
161,18.23524284,-66.03705597,45.20000076,452.0400085,195.27999880000002,2,2,0
162,18.25786781,-66.03705597,25.29000092,252.88000490000002,22.76000023,6,2,1
163,18.22337914,-66.03705597,67.80999756,452.0400085,180.58999630000002,4,2,1
164,18.23107529,-66.03705597,37.93000031,252.88000490000002,101.0299988,3,2,1
165,18.26862907,-66.03705597,72.33000183,452.0400085,118.84999850000001,3,2,1
166,18.22708893,-66.03706360000001,42.99000168,252.88000490000002,60.86999893,6,2,1
167,18.23437882,-66.03705597,42.99000168,252.88000490000002,73.45999908,5,2,1
168,18.29236603,-66.03706360000001,42.99000168,252.88000490000002,39.88000107,5,2,1
169,18.21356773,-66.03706360000001,81.37000275,452.0400085,177.91999819999998,4,2,1
170,18.2920475,-66.03706360000001,81.37000275,452.0400085,129.7400055,3,2,1
171,18.24609184,-66.03706360000001,45.52000046,252.88000490000002,62.20999908,6,2,1
172,18.20939446,-66.03705597,300.0,1500.0,90.0,5,2,1
173,18.29184341,-66.03704834,113.0100021,452.0400085,118.6600037,2,2,0
174,18.2275734,-66.0437088,10.0,999.9899902000001,415.7999878,5,2,1
175,18.28542137,-66.37056732,1.600000024,79.98999786,8.619999886,5,2,1
176,18.24692345,-66.37057495,7.8000001910000005,59.99000168,16.34000015,6,2,1
177,18.23379898,-66.37056732,1.7999999519999998,44.99000168,12.52999973,4,2,1
178,18.24496079,-66.3705368,4.0,99.98999786,25.92000008,5,2,1
179,18.23220825,-66.37062836,5.0,99.98999786,-13.57999992,4,2,1
180,18.26521111,-66.37055206,3.150000095,44.99000168,10.03999996,4,2,1
181,18.28570366,-66.37050629,10.0,99.98999786,10.80000019,5,2,1
182,18.296850199999998,-66.37062836,12.0,99.98999786,16.71999931,5,2,1
183,40.65486527,-73.58707428,6.75,44.99000168,28.85000038,5,4,0
184,38.74266434,-76.99179840000001,21.0,99.98999786,133.9100037,5,4,0
185,35.36254501,-119.0186996,27.0,99.98999786,79.16000366,6,4,0
186,38.74266434,-76.99179840000001,27.0,99.98999786,19.11000061,5,4,0
187,40.74210739,-73.86962128,9.0,59.99000168,10.77000046,2,4,0
188,39.28849411,-84.3551178,12.60000038,59.99000168,-284.5299988,3,4,0
189,39.1836586,-77.26545715,21.60000038,59.99000168,69.68000031,3,4,0
190,32.96593094,-96.84902191,1.200000048,39.99000168,7.480000018999999,2,4,0
191,39.1836586,-77.26545715,1.5,25.0,11.02999973,3,4,0
192,29.83435631,-95.33792877,18.0,50.0,-24.8199997,6,4,0
193,40.65486527,-73.58707428,18.0,50.0,33.0,5,4,0
194,29.83435631,-95.33792877,19.5,50.0,36.54000092,6,4,0
195,40.2372818,-76.96795654,20.38999939,39.99000168,-76.37000275,4,4,0
196,34.20339966,-118.60590359999999,20.38999939,39.99000168,8.760000229,2,4,0
197,21.31185532,-158.0046844,0.75,24.98999977,36.36999893,4,4,0
198,40.09635925,-74.21524048,7.679999828,15.98999977,18.12999916,6,4,0
199,43.21662521,-75.45603943,12.0,59.99000168,-12.98999977,2,4,0
200,33.21121979,-117.2510605,35.99000168,59.99000168,74.04000092,6,4,0
201,32.8013916,-97.33025359999999,0.0,50.0,90.0,4,4,0
202,32.8013916,-97.33025359999999,3.200000048,39.99000168,-2.1900000569999998,4,4,0
203,43.78569031,-88.47438049,11.0,50.0,85.05000305,5,4,0
204,39.79661942,-75.47006989,19.98999977,24.98999977,3.039999962,2,4,0
205,34.07656479,-117.61408999999999,36.0,99.98999786,-266.7900085,2,4,0
206,28.62217712,-81.20755768,0.0,59.99000168,64.79000092,4,4,0
207,42.9666214,-78.74194336,9.600000381000001,59.99000168,83.62000275,5,4,1
208,21.30562019,-157.8386993,12.0,59.99000168,74.08999634,5,4,1
209,33.18587494,-117.3658524,13.19999981,59.99000168,92.97000122,2,4,0
210,43.02910233,-78.87342072,31.19000053,59.99000168,70.55999756,5,4,1
211,36.82690048,-119.6776962,0.0,50.0,96.0,6,4,1
212,40.70170975,-73.80841827,2.0,50.0,-145.13000490000002,5,4,1
213,38.69002152,-90.14477539,4.8000001910000005,39.99000168,45.0,4,4,0
214,42.41968918,-71.10621643,8.800000191,39.99000168,51.09000015,5,4,1
215,34.04991913,-117.71610259999999,8.399999618999999,30.0,31.25,3,4,0
216,33.41519928,-111.9199905,30.0,50.0,-459.0,4,4,0
217,33.74279404,-117.8847504,40.0,50.0,-248.0,2,4,0
218,39.960235600000004,-76.67675781,50.0,50.0,13.19999981,5,4,1
219,39.74543381,-104.87538149999999,5.5,24.98999977,46.29000092,4,4,0
220,34.27391052,-118.7662125,4.0,99.98999786,182.1399994,5,4,1
221,39.04636002,-76.98272705,8.0,99.98999786,-261.4400024,5,4,1
222,44.72552109,-93.20613098,20.0,99.98999786,178.58000180000002,3,4,0
223,29.45598984,-98.52809143,36.0,99.98999786,167.41999819999998,3,4,0
224,39.95672989,-75.19525909,40.0,99.98999786,-76.66999817,5,4,1
225,39.95672989,-75.19525909,48.0,99.98999786,165.41999819999998,5,4,1
226,40.03775024,-75.06806183,48.0,99.98999786,-82.01000214,2,4,0
227,40.86353684,-73.87049866,59.99000168,99.98999786,91.79000092,4,4,0
228,35.60034943,-77.33486939,5.1999998089999995,129.9900055,40.56000137,2,4,0
229,40.80119324,-74.48561096,5.1999998089999995,129.9900055,41.18000031,2,4,0
230,32.77627945,-117.13421629999999,3.0,59.99000168,27.36000061,4,4,0
231,34.19039154,-119.177803,6.5,129.9900055,26.05999947,3,4,0
232,25.82507515,-80.19588471,6.5,129.9900055,32.47999954,2,4,0
233,35.13143921,-106.54520420000001,6.5,129.9900055,35.81000137,5,4,1
234,35.18754196,-101.8676224,10.78999996,215.82000730000004,102.5100021,6,4,1
235,28.08681297,-82.43898773,6.5,129.9900055,15.43999958,4,4,0
236,44.07210541,-12.13232708,6.5,129.9900055,4.570000172,2,4,0
237,40.41255188,-74.41832733,6.5,129.9900055,61.75,5,4,1
238,34.85777283,-80.84423828,6.5,129.9900055,38.65000153,6,4,1
239,34.06832504,-117.6557541,3.0,59.99000168,14.25,4,4,0
240,40.80119324,-74.48561096,6.5,129.9900055,-6.170000076,2,4,0
241,29.780574800000004,-95.17199707,6.5,129.9900055,20.12999916,4,4,0
242,37.05174255,-76.40163422,6.5,129.9900055,54.34000015,4,4,0
243,40.74559021,-73.97927856,25.37999916,461.48001100000005,43.61000061,2,4,0
244,35.93829727,-118.94384769999999,7.150000095,129.9900055,42.99000168,4,4,0
245,45.59825897,-12.27242851,3.299999952,59.99000168,19.84000015,3,4,0
246,41.3469696,-81.82631683,7.150000095,129.9900055,54.04999924,2,4,0
247,31.65174103,-106.2676239,7.150000095,129.9900055,-184.2599945,4,4,0
248,29.77310181,-100.6121979,7.150000095,129.9900055,39.91999817,5,4,1
249,42.9666214,-78.74194336,7.150000095,129.9900055,41.52000046,6,4,1
250,29.780574800000004,-95.17199707,7.150000095,129.9900055,9.210000037999999,4,4,0
251,40.86649323,-111.8493271,7.150000095,129.9900055,12.27999973,4,4,0
252,37.05174255,-76.40163422,7.150000095,129.9900055,36.84999847,4,4,0
253,47.39371109,-122.2228317,9.100000381000001,129.9900055,60.45000076,5,4,1
254,41.74866486,-87.66320038,9.100000381000001,129.9900055,-29.37999916,3,4,0
255,41.95851135,-70.66861725,9.100000381000001,129.9900055,15.10999966,3,4,0
256,40.59949493,-73.76248169,9.100000381000001,129.9900055,-105.77999879999999,4,4,0
257,29.66958237,-95.24147034,15.10999966,215.82000730000004,72.86000061,4,4,0
258,40.01562119,-75.08410645,4.1999998089999995,59.99000168,26.78000069,6,4,1
259,34.27391052,-118.7662125,9.100000381000001,129.9900055,31.79000092,3,4,0
260,42.39807892,-83.20157623,9.100000381000001,129.9900055,7.6199998860000004,4,4,0
261,33.77366638,-118.00330349999999,15.10999966,215.82000730000004,62.8199997,2,4,0
262,32.74953461,-117.10465239999999,9.100000381000001,129.9900055,-187.38000490000002,4,4,0
263,41.89551926,-87.71821594,9.100000381000001,129.9900055,31.43000031,5,4,1
264,33.99459839,-117.95343020000001,15.10999966,215.82000730000004,-140.5,5,4,1
265,37.32554245,-121.7993469,32.29999924,461.48001100000005,37.77000046,4,4,0
266,21.30562019,-157.8386993,9.100000381000001,129.9900055,-193.42999269999999,2,4,0
267,41.71363831,-81.36167908,15.10999966,215.82000730000004,76.26999664,3,4,0
268,37.34306717,-121.9839325,9.100000381000001,129.9900055,12.09000015,4,4,0
269,33.68896103,-117.9957428,9.100000381000001,129.9900055,32.63999939,5,4,1
270,33.79319763,-118.1895294,11.69999981,129.9900055,24.84000015,2,4,0
271,33.75820923,-118.00190729999998,5.400000095,59.99000168,6.170000076,2,4,0
272,26.21472931,-80.23004913,18.97999954,210.85000609999997,94.01999664,4,4,0
273,34.13932037,-117.9074402,25.0,50.0,22.5,4,4,0
274,26.0984993,-80.27095032,30.0,50.0,15.39999962,2,4,0
275,29.46007919,-98.52754211,25.98999977,39.99000168,52.18999863,3,4,0
276,40.35742188,-74.64842224,29.98999977,39.99000168,84.98000336,4,4,0
277,40.50980377,-74.26966858,40.0,50.0,65.73000336,6,4,1
278,25.93001556,-80.16291046,42.5,50.0,70.13999939,4,4,0
279,39.27056122,-84.27059174,42.5,50.0,56.02999878,5,4,1
280,36.91083145,-76.12958527,42.5,50.0,12.86999989,3,4,0
281,38.15983963,-85.59026337,45.0,50.0,64.16999817,3,4,0
282,43.16891098,-78.69216156,45.0,50.0,100.4499969,6,4,1
283,41.89491653,-87.76180267,45.0,50.0,71.75,5,4,1
284,40.58441544,-74.15991974,50.0,50.0,72.59999847,4,4,0
285,32.27982712,-110.9582291,49.99000168,39.99000168,67.48000336,6,4,1
286,41.92736816,-70.7484436,62.5,50.0,21.19000053,5,4,1
287,41.47653961,-81.72341919,0.0,24.98999977,59.97999954,6,4,1
288,40.87030411,-73.87062073,6.25,24.98999977,35.61000061,5,4,1
289,42.42012024,-79.31320953,6.8699998860000004,24.98999977,39.90999985,2,4,0
290,37.92684937,-121.3893051,5.599999905,15.98999977,23.27000046,5,4,1
291,35.18754196,-101.8676224,12.78999996,15.98999977,30.88999939,5,4,1
292,39.45571137,-77.96917725,28.79000092,31.98999977,11.40999985,3,4,0
293,39.6300354,-78.74319458,29.98999977,29.98999977,53.97999954,2,4,0
294,40.56959915,-89.64508057,38.24000168,44.99000168,82.15000153,3,4,0
295,30.49767876,-84.23183441,25.0,99.98999786,66.48999786,2,4,0
296,30.35342217,-81.51309204,0.0,59.99000168,80.98999786,2,4,0
297,42.00220108,-71.51410675,33.99000168,39.99000168,54.77000046,2,4,0
298,38.1355629,-121.2693405,50.0,50.0,-265.0,6,4,1
299,33.71007919,-84.11247253,43.18999863,47.99000168,51.15999985,6,4,1
300,41.715816499999995,-87.7405777,15.0,59.99000168,85.48999786,6,4,1
301,42.39391327,-83.00836945,0.0,34.99000168,59.13000107,6,4,1
302,34.10591126,-118.11964420000001,5.0,99.98999786,84.13999939,3,4,0
303,42.34568787,-83.52059174,2.799999952,27.98999977,65.83000183,3,4,0
304,43.02910233,-78.87342072,10.0,99.98999786,43.11999893,6,4,1
305,33.58987427,-112.1163712,15.0,99.98999786,242.4799957,2,4,0
306,30.0380249,-90.25691986,15.0,99.98999786,-115.41999820000001,4,4,0
307,40.33852005,-80.12894440000001,15.0,99.98999786,109.1100006,2,4,0
308,29.50280953,-98.5945282,4.8000001910000005,31.98999977,52.43999863,5,4,1
309,40.20738983,-74.79347992,20.0,99.98999786,9.600000381000001,6,4,1
310,35.21362686,-89.82608032,20.0,99.98999786,230.38000490000002,4,4,0
311,47.30304337,-122.35281370000001,25.0,99.98999786,41.79999924,3,4,0
312,32.69542313,-117.0990067,25.0,99.98999786,47.5,6,4,1
313,42.006359100000005,-87.66739655,25.0,99.98999786,218.4799957,2,4,0
314,34.12594605,-118.2910156,8.75,34.99000168,-9.81000042,5,4,1
315,40.87142944,-73.87063599,9.619999886,34.99000168,82.66000366,6,4,1
316,33.56687927,-117.7633209,35.0,99.98999786,174.3600006,5,4,1
317,41.88238525,-88.20149994,45.0,99.98999786,159.2299957,6,4,1
318,34.06787491,-117.9273758,18.0,59.99000168,49.97000122,3,4,0
319,34.24124908,-119.1945419,18.0,59.99000168,46.90999985,6,4,1
320,38.91826248,-77.03946686,20.39999962,59.99000168,32.36000061,2,4,0
321,27.96565437,-82.25280762,20.39999962,59.99000168,36.84999847,4,4,0
322,21.41555023,-157.80389399999999,20.39999962,59.99000168,49.79000092,6,4,1
323,34.26494217,-119.21860500000001,0.0,50.0,35.0,3,4,0
324,40.64059448,-73.97518921,0.0,50.0,43.0,2,4,0
325,33.22548676,-117.3070679,1.0,50.0,0.0,4,4,0
326,32.73230743,-97.47290802,0.800000012,39.99000168,21.77000046,2,4,0
327,41.95851135,-70.66861725,3.0,50.0,10.96000004,4,4,0
328,40.64059448,-73.97518921,4.0,50.0,41.27999878,3,4,0
329,41.48426819,-81.5922699,3.200000048,39.99000168,26.87000084,4,4,0
330,39.92448425,-75.17574309999999,4.0,39.99000168,34.18999863,5,4,1
331,38.11602402,-121.36372379999999,4.0,39.99000168,35.70999908,6,4,1
332,35.40139771,-119.0448837,5.0,50.0,11.88000011,6,4,1
333,39.94662857,-75.21822357,7.6999998089999995,70.0,18.52000046,5,4,1
334,33.78245163,-118.19224550000001,3.5,25.0,17.44000053,5,4,1
335,37.3288765,-121.85015109999999,7.0,50.0,30.22999954,3,4,0
336,35.75965881,-86.26461029,7.0,50.0,-162.75,3,4,0
337,33.0895195,-117.25520320000001,7.1999998089999995,39.99000168,24.60000038,5,4,1
338,39.3985405,-84.55661774,8.0,39.99000168,35.99000168,3,4,0
339,29.69653702,-95.6459198,8.0,39.99000168,17.12999916,4,4,0
340,40.82476044,-73.94992065,10.0,50.0,41.40000153,4,4,0
341,37.67551041,-122.04968259999998,8.0,39.99000168,23.38999939,3,4,0
342,39.42603684,-75.23985291,10.0,50.0,21.42000008,4,4,0
343,39.45571137,-77.96917725,10.0,50.0,28.17000008,5,4,1
344,40.74032211,-73.30113983,9.600000381000001,39.99000168,-11.47000027,3,4,0
345,42.11048508,-88.08236694,12.0,50.0,29.04000092,2,4,0
346,33.08282852,-82.9998703,13.0,50.0,23.48999977,3,4,0
347,34.1971817,-118.4865265,15.0,50.0,19.12999916,2,4,0
348,25.94878006,-80.28707886,13.60000038,39.99000168,5.96999979,4,4,0
349,34.09960938,-118.3507385,14.39999962,39.99000168,7.2100000379999996,2,4,0
350,44.95698166,-93.06536865,14.39999962,39.99000168,21.63999939,2,4,0
351,40.52578354,-74.39421845,14.39999962,39.99000168,-9.050000191,6,4,1
352,29.73701477,-94.96875763,18.0,50.0,7.21999979,5,4,1
353,34.09960938,-118.3507385,20.0,50.0,37.59999847,2,4,0
354,34.31019974,-118.45307920000002,20.0,50.0,36.79999924,4,4,0
355,42.11048508,-88.08236694,20.0,39.99000168,16.20000076,2,4,0
356,44.05973816,-12.13093758,20.0,39.99000168,27.59000015,5,4,1
357,29.73701477,-94.96875763,25.0,50.0,12.75,2,4,0
358,38.11602402,-121.36372379999999,0.639999986,31.98999977,19.0,6,4,1
359,25.89801979,-80.24020386,2.75,24.98999977,13.69999981,3,4,0
360,44.77007294,-93.28409576,4.0,19.98999977,15.82999992,5,4,1
361,40.85692978,-73.39674377,11.52000046,47.99000168,26.44000053,6,4,1
362,18.29136658,-66.03705597,65.55000305,327.75,-45.88999939,3,4,0
363,37.34466934,-122.03566740000001,81.94000244,327.75,103.2399979,2,4,0
